customer_id,birth_year,gender,income,credit,married,college_degree,region,state,star_rating
6210,1973,Other,283000,711.172,No,Yes,West,MT,NA
6211,1999,Female,109000,621.20056,Yes,Yes,Northeast,NJ,NA
6212,1984,Female,76000,720.5542,Yes,Yes,Northeast,PA,NA
6213,1972,Female,87000,657.25995,Yes,No,South,NC,2
6214,1996,Female,61000,642.0603,No,Yes,West,UT,NA
6215,1976,Male,263000,646.42145,No,Yes,West,ID,NA
6216,1980,Female,211000,704.34760000000006,No,Yes,Northeast,PA,NA
6217,1993,Female,54000,653.2229,Yes,No,Northeast,VT,4
6218,1971,Female,106000,694.68604,Yes,Yes,West,CO,NA
6219,1976,Female,207000,657.02344,No,Yes,Northeast,NY,NA
6220,1997,Male,312000,754.618,No,Yes,West,CO,NA
6221,1974,Female,160000,597.989,Yes,Yes,West,CA,5
6222,1994,Male,213000,673.857,No,Yes,Northeast,NH,5
6223,1991,Female,43000,581.21326,No,No,Midwest,IL,NA
6224,1951,Female,107000,692.0183,Yes,No,West,NV,5
6225,1989,Male,80000,590.46735,No,Yes,Northeast,NH,4
6226,1998,Female,193000,552.3205,Yes,Yes,Northeast,VT,NA
6227,1974,Male,172000,732.0552,Yes,Yes,West,ID,NA
6228,1991,Female,120000,607.2603,Yes,Yes,West,AK,NA
6229,1997,Male,139000,562.18396,No,Yes,Northeast,CT,NA
6230,1980,Male,126000,588.949,Yes,No,West,MT,5
6231,1989,Female,19000,624.64545,Yes,No,Northeast,CT,NA
6232,1969,Male,82000,850,Yes,Yes,West,CO,NA
6233,1990,Other,174000,607.0118,No,Yes,Northeast,NJ,5
6234,1976,Male,90000,744.8438,No,Yes,Northeast,CT,NA
6235,1972,Other,156000,620.753,Yes,Yes,Midwest,SD,NA
6236,1993,Male,80000,615.71655,No,No,Midwest,MO,NA
6237,1984,Female,212000,648.11127,No,Yes,West,NM,5
6238,1949,Female,230000,701.64545,Yes,Yes,West,CA,NA
6239,1983,Female,111000,739.6775,Yes,No,Northeast,NY,5
6240,1984,Other,38000,612.25574,No,Yes,Northeast,PA,NA
6241,1976,Female,209000,653.4648,Yes,No,West,ID,5
6242,1988,Female,227000,674.0675,No,Yes,West,ID,NA
6243,1976,Male,200000,632.3665,No,Yes,West,AZ,4
6244,1966,Female,216000,687.4761,Yes,No,South,MS,4
6245,1980,Female,182000,658.19086,No,Yes,Midwest,NE,2
6246,1978,Male,107000,718.2208,No,Yes,West,NV,5
6247,1998,Male,29000,663.5682,Yes,Yes,Northeast,NH,NA
6248,1967,Male,83000,710.28894,Yes,Yes,West,AK,3
6249,1997,Male,42000,620.32825,No,Yes,Northeast,ME,NA
6250,1961,Female,175000,700.44763,Yes,Yes,Northeast,PA,NA
6251,1984,Female,199000,641.692,No,No,West,WY,3
6252,1995,Male,48000,686.36755,Yes,No,Northeast,RI,5
6253,1976,Male,153000,666.53296,No,Yes,West,UT,NA
6254,1995,Male,120000,580.3064,No,Yes,Northeast,CT,NA
6255,1972,Male,161000,605.81604,No,Yes,West,AZ,5
6256,1983,Male,25000,692.9477,Yes,Yes,West,OR,NA
6257,1980,Female,166000,763.8184,Yes,Yes,West,CO,NA
6258,1973,Female,136000,750.6728,Yes,Yes,West,UT,NA
6259,1997,Male,135000,591.6459,No,Yes,West,MT,NA
6260,1983,Female,32000,662.32666,Yes,No,West,NM,NA
6261,1972,Male,153000,687.6427,Yes,No,West,MT,4
6262,1994,Female,194000,518.97516,No,Yes,Midwest,IA,5
6263,1996,Other,125000,509.5166,Yes,No,Northeast,NJ,NA
6264,1995,Male,128000,638.1067,No,Yes,West,ID,NA
6265,1995,Female,101000,667.7346,No,No,Midwest,SD,NA
6266,1973,Female,151000,698.57245,Yes,Yes,West,WA,NA
6267,1976,Female,120000,638.7842,Yes,Yes,Northeast,NH,NA
6268,1986,Female,107000,653.9907,Yes,Yes,Northeast,VT,NA
6269,1996,Female,135000,706.41284,No,Yes,Northeast,MA,NA
6270,1978,Female,276000,670.8973,Yes,Yes,West,AK,5
6271,1973,Female,104000,742.0612,Yes,Yes,West,ID,NA
6272,1976,Female,240000,667.64166,Yes,Yes,West,CO,NA
6273,1973,Male,260000,632.74554,Yes,Yes,Northeast,CT,NA
6274,1997,Male,38000,682.4236,No,Yes,West,MT,NA
6275,1976,Female,97000,783.5788,Yes,No,Northeast,NY,NA
6276,1973,Other,200000,573.1095,No,Yes,Midwest,IL,NA
6277,1964,Other,185000,611.1174,Yes,Yes,Midwest,SD,3
6278,1995,Male,84000,657.0347,No,Yes,West,OR,NA
6279,1984,Female,45000,617.79755,No,Yes,Midwest,MN,NA
6280,1972,Male,204000,738.76654,Yes,Yes,West,WY,NA
6281,1997,Female,173000,713.6371,No,Yes,Midwest,MO,NA
6282,1971,Male,220000,754.278,Yes,Yes,Northeast,NJ,5
6283,1976,Other,211000,658.7742,No,Yes,Northeast,MA,NA
6284,1982,Male,63000,705.2708,Yes,No,West,CA,4
6285,1987,Male,66000,566.051,No,Yes,West,CA,NA
6286,1994,Female,79000,591.30554,No,Yes,Northeast,ME,5
6287,1965,Female,170000,743.8977,Yes,Yes,West,WA,NA
6288,1972,Male,163000,677.11896,Yes,Yes,West,MT,NA
6289,1977,Female,161000,617.4069,No,Yes,South,TN,3
6290,1991,Male,89000,654.74805,Yes,Yes,West,WY,NA
6291,1978,Female,250000,716.59,Yes,Yes,West,UT,NA
6292,1952,Other,109000,772.75146,Yes,Yes,Northeast,CT,NA
6293,1987,Female,173000,633.18994,No,Yes,Northeast,NH,NA
6294,1995,Other,215000,625.9775,Yes,Yes,Midwest,NE,5
6295,1977,Male,281000,742.314,Yes,Yes,West,WY,NA
6296,1999,Male,222000,680.4029,Yes,Yes,Northeast,CT,NA
6297,1987,Other,40000,647.4891,No,Yes,Midwest,MN,NA
6298,1961,Female,124000,689.32806,Yes,Yes,West,CO,3
6299,1967,Male,205000,703.98474,Yes,Yes,Midwest,IL,NA
6300,1969,Female,191000,643.3825,Yes,Yes,West,HI,NA
6301,1974,Female,216000,663.7639,No,Yes,West,NM,NA
6302,1973,Male,160000,706.56244,Yes,No,Northeast,VT,NA
6303,1984,Male,67000,591.9145,No,Yes,Northeast,VT,NA
6304,1973,Other,226000,730.3381,Yes,Yes,Midwest,WI,3
6305,1982,Male,118000,641.04175,Yes,Yes,Northeast,NJ,NA
6306,1990,Male,54000,592.26697,Yes,No,Midwest,MO,NA
6307,1990,Female,126000,593.10754,No,No,West,NM,5
6308,1992,Male,37000,639.6776,No,Yes,Midwest,WI,5
6309,1971,Female,139000,761.0308,Yes,Yes,West,ID,NA
6310,1991,Female,49000,537.91455,No,Yes,Northeast,NJ,NA
6311,1997,Male,44000,553.9053,No,Yes,Northeast,VT,NA
6312,1982,Female,196000,633.1182,Yes,Yes,South,LA,NA
6313,1975,Female,242000,592.68713,No,Yes,Midwest,KS,NA
6314,1976,Male,164000,736.1986,No,Yes,West,CA,NA
6315,1967,Male,178000,619.2884,Yes,No,Northeast,PA,NA
6316,1995,Male,98000,599.46277,No,Yes,West,UT,NA
6317,1972,Male,125000,657.01575,Yes,No,Midwest,ND,4
6318,1977,Female,158000,679.8806,No,Yes,West,MT,NA
6319,1972,Male,193000,678.4159,Yes,Yes,West,CA,NA
6320,1972,Female,129000,753.6914,Yes,Yes,West,CO,NA
6321,1968,Female,134000,850,Yes,Yes,Northeast,PA,5
6322,1982,Male,45000,639.84985,Yes,Yes,Northeast,PA,NA
6323,1988,Male,99000,679.9497,No,No,West,WY,5
6324,1969,Male,127000,673.1868,Yes,Yes,Northeast,CT,NA
6325,1977,Female,195000,680.8774,Yes,Yes,South,LA,4
6326,1973,Female,169000,712.6031,Yes,Yes,Northeast,NH,NA
6327,1974,Female,101000,831.03326,No,Yes,Northeast,NJ,NA
6328,1975,Other,161000,679.13434,Yes,No,South,TN,5
6329,1974,Female,65000,743.5122,Yes,No,South,TN,5
6330,1971,Male,177000,735.72015,Yes,Yes,Northeast,MA,NA
6331,1968,Female,275000,767.6503,No,Yes,West,OR,NA
6332,1974,Male,154000,610.43396,Yes,Yes,West,CO,4
6333,1983,Female,28000,613.8579,Yes,No,West,ID,NA
6334,1995,Female,49000,656.496,No,No,West,AK,5
6335,1970,Male,144000,831.3612,Yes,No,South,OK,NA
6336,1983,Female,99000,733.1228,No,Yes,West,MT,3
6337,1977,Male,119000,686.6908,No,No,West,NV,NA
6338,1969,Other,235000,530.7649,Yes,Yes,West,HI,NA
6339,1997,Male,100000,648.69293,Yes,Yes,Midwest,KS,NA
6340,1970,Male,222000,697.83923,Yes,Yes,Midwest,IL,NA
6341,1997,Female,81000,640.49634,No,No,West,UT,NA
6342,1974,Female,233000,643.7995,Yes,Yes,West,UT,NA
6343,1999,Female,70000,574.6748,Yes,Yes,West,WA,NA
6344,1974,Male,171000,659.88727,No,Yes,Midwest,MO,4
6345,1969,Male,141000,725.99817,Yes,Yes,Northeast,NJ,NA
6346,1994,Male,103000,587.70306,No,Yes,West,NV,NA
6347,1981,Female,98000,699.1723,No,Yes,West,ID,NA
6348,1976,Female,158000,640.52094,No,Yes,West,NM,NA
6349,1997,Other,180000,661.9681,No,Yes,West,NV,NA
6350,1984,Male,86000,621.39575,Yes,Yes,West,WY,NA
6351,1984,Female,204000,805.6813,No,Yes,Midwest,ND,NA
6352,1981,Male,113000,670.2843,No,Yes,West,HI,3
11064,1984,Other,69000,595.1875,No,No,West,NM,4
6353,1978,Male,232000,583.1407,No,Yes,West,HI,5
6354,1989,Female,123000,707.0816,No,Yes,Midwest,IL,4
6355,1996,Male,148000,606.08057,No,Yes,West,CO,3
6356,1976,Female,250000,572.9331,No,Yes,Northeast,PA,NA
6357,1999,Male,55000,636.4467,No,Yes,West,CA,5
6358,1974,Male,150000,706.8735,Yes,No,South,SC,NA
6359,1991,Male,196000,623.9056,No,Yes,West,CO,NA
6360,1985,Female,45000,580.98315,Yes,Yes,Northeast,PA,NA
6361,1996,Male,167000,703.37445,No,Yes,West,WY,4
6362,1989,Male,209000,614.51117,Yes,No,South,GA,NA
6363,1976,Other,44000,611.1349,No,No,West,AK,NA
6364,1993,Female,54000,622.6897,No,No,South,MD,NA
6365,1971,Female,253000,623.1025,Yes,Yes,Northeast,ME,NA
6366,1961,Female,120000,806.07196,Yes,Yes,West,NM,NA
6367,1990,Male,120000,638.6296,No,Yes,Northeast,CT,5
6368,1999,Female,36000,545.1988,No,Yes,West,WY,NA
6369,1995,Female,185000,656.4247,Yes,Yes,West,CA,NA
6370,1989,Female,85000,639.5386,No,Yes,Midwest,MI,5
6371,1995,Female,83000,691.37714,No,Yes,West,MT,NA
6372,1969,Female,221000,726.99335,Yes,Yes,West,AZ,NA
6373,1983,Female,156000,657.5065,No,Yes,Northeast,MA,4
6374,1994,Male,125000,595.06134,No,Yes,West,CA,NA
6375,1968,Male,153000,747.8377,Yes,Yes,West,HI,NA
6376,1979,Male,174000,706.64746,No,No,South,DC,NA
6377,1969,Female,194000,690.36896,No,No,South,LA,1
6378,1988,Other,232000,663.4895,No,Yes,West,CO,NA
6379,1983,Female,42000,704.36786,No,Yes,Northeast,RI,2
6380,1975,Male,156000,668.9021,No,Yes,Northeast,CT,NA
6381,1968,Female,102000,642.677,Yes,Yes,West,MT,NA
6382,1974,Female,163000,721.91943,Yes,Yes,West,CO,5
6383,1969,Female,139000,799.54425,Yes,Yes,Northeast,ME,NA
6384,1991,Male,106000,661.23944,No,Yes,West,NM,5
6385,1987,Male,55000,656.55786,Yes,No,Northeast,MA,NA
6386,1993,Female,210000,585.91376,No,Yes,Northeast,RI,NA
6387,1967,Female,118000,665.2475,Yes,Yes,West,CO,NA
6388,1981,Male,72000,651.1649,No,No,Midwest,IA,5
6389,1973,Female,138000,765.47076,Yes,Yes,West,WA,NA
6390,1989,Male,107000,518.6547,No,Yes,West,NM,5
6391,1988,Female,82000,666.1969,Yes,Yes,West,MT,NA
6392,1990,Male,59000,776.87585,Yes,No,South,DE,5
6393,1994,Female,35000,619.84015,No,Yes,Northeast,NY,4
6394,1993,Male,52000,627.1961,Yes,No,West,UT,NA
6395,1992,Male,145000,533.13934,No,Yes,West,WY,NA
6396,1972,Male,226000,808.78510000000006,No,Yes,Northeast,MA,NA
6397,1993,Male,200000,698.1136,No,Yes,West,CA,NA
6398,1973,Female,186000,737.60767,Yes,Yes,Midwest,KS,NA
6399,1977,Female,134000,664.087,No,No,South,KY,NA
6400,1969,Other,143000,710.0681,Yes,No,West,NM,5
6401,1980,Other,203000,659.51263,No,Yes,West,OR,NA
6402,1995,Male,38000,662.67664,No,Yes,West,CO,5
6403,1977,Female,96000,754.8373,No,Yes,West,UT,5
6404,1981,Male,151000,673.1907,Yes,No,South,MD,NA
6405,1975,Female,168000,721.6412,No,Yes,Midwest,MN,NA
6406,1974,Female,37000,702.7982,Yes,No,South,FL,NA
6407,1973,Male,218000,708.96075,Yes,Yes,West,AK,NA
6408,1969,Male,226000,673.2637,No,Yes,West,OR,3
6409,1974,Female,139000,643.5103,Yes,Yes,Northeast,NJ,5
6410,1993,Female,174000,743.27435,No,Yes,West,ID,NA
6411,1982,Other,58000,771.37555,No,No,Northeast,PA,NA
6412,1991,Male,168000,620.124,No,Yes,West,WA,NA
6413,1998,Female,50000,569.7832,No,Yes,South,VA,NA
6414,1972,Female,169000,709.24304,No,Yes,West,NV,5
6415,1974,Female,65000,778.4151,Yes,Yes,Midwest,MI,NA
6416,1962,Female,76000,669.9131,Yes,Yes,Northeast,NH,NA
6417,1995,Female,120000,603.64954,No,No,West,WA,NA
6418,1992,Male,41000,594.09735,No,No,South,AL,NA
6419,1969,Male,160000,742.7341,No,Yes,West,OR,NA
6420,1979,Female,251000,651.5695,No,Yes,Northeast,RI,NA
6421,1980,Male,173000,661.62555,Yes,Yes,Midwest,IL,NA
6422,1991,Female,51000,674.9367,No,Yes,Northeast,ME,NA
6423,1993,Male,48000,655.3681,No,Yes,West,OR,NA
6424,1973,Female,148000,601.38074,Yes,Yes,West,OR,NA
6425,1995,Male,130000,660.6519,No,Yes,Northeast,RI,NA
6426,1973,Male,218000,591.44525,Yes,Yes,South,TX,NA
6427,1965,Female,81000,707.51404,Yes,No,South,AR,NA
6428,1989,Female,50000,741.7758,No,Yes,West,NM,NA
6429,1978,Female,85000,708.19617,No,No,South,LA,NA
6430,1998,Female,88000,497.58075,No,Yes,Northeast,ME,5
6431,1975,Male,236000,698.0357,No,Yes,West,NM,5
6432,1996,Female,131000,668.46405,No,Yes,West,AZ,1
6433,1995,Male,228000,664.1908,No,Yes,West,OR,2
6434,1977,Female,195000,819.1729,No,Yes,West,MT,NA
6435,1995,Female,67000,602.9749,No,Yes,Northeast,VT,NA
6436,1968,Female,55000,722.86285,No,No,Northeast,PA,NA
6437,1999,Male,221000,584.1079,No,Yes,West,CO,NA
6438,1962,Male,130000,670.9421,Yes,No,Northeast,ME,4
6439,1975,Male,170000,714.74884,No,Yes,Midwest,IN,NA
6440,1976,Other,172000,688.3455,Yes,No,West,OR,NA
6441,1978,Female,200000,711.12244,No,Yes,Midwest,MO,NA
6442,1988,Female,230000,677.79956,No,Yes,Northeast,VT,NA
6443,1997,Other,40000,605.8803,Yes,Yes,Northeast,NY,NA
6444,1991,Male,72000,593.69135000000006,No,Yes,West,CA,NA
6445,1978,Other,248000,646.0963,Yes,Yes,West,AZ,NA
6446,1971,Female,122000,723.8707,No,No,West,UT,NA
6447,1999,Female,88000,653.12274,No,No,Northeast,NH,NA
6448,1966,Female,69000,758.24536,Yes,No,South,OK,NA
6449,1995,Male,119000,660.57874,No,Yes,Northeast,MA,NA
6450,1997,Male,75000,610.0631,No,Yes,South,AR,NA
6451,1978,Male,149000,628.7082,Yes,Yes,West,UT,5
6452,1975,Male,128000,708.1488,No,Yes,West,MT,NA
6453,1994,Male,143000,632.81335,No,Yes,West,NM,NA
6454,1990,Female,23000,662.2683,Yes,Yes,West,HI,NA
6455,1971,Female,108000,662.56744,Yes,Yes,Midwest,WI,NA
6456,1976,Male,224000,694.2915,No,Yes,Northeast,MA,NA
6457,1973,Male,173000,675.8364,Yes,No,Northeast,MA,5
6458,1980,Female,164000,647.3177,No,Yes,Northeast,PA,4
6459,1971,Female,124000,722.70886,Yes,Yes,Northeast,MA,NA
6460,1982,Female,159000,708.7974,No,Yes,Northeast,MA,NA
6461,1978,Female,179000,679.0389,No,Yes,Northeast,NJ,NA
6462,1990,Male,93000,670.46533,No,No,West,WA,NA
6463,1995,Female,58000,735.8993,Yes,Yes,Northeast,PA,NA
6464,1992,Male,166000,746.07874,Yes,Yes,West,NV,NA
6465,1986,Female,97000,597.40314,No,Yes,West,MT,NA
6466,1990,Female,200000,690.0013,Yes,Yes,West,NV,NA
6467,1966,Male,123000,637.14215,Yes,No,Northeast,PA,NA
6468,1972,Female,212000,730.1454,Yes,Yes,West,WA,NA
6469,1968,Male,191000,572.9309,Yes,No,West,AZ,NA
6470,1983,Female,49000,689.79803,No,Yes,Northeast,ME,NA
6471,1976,Other,142000,693.0025,No,No,West,HI,NA
6472,1992,Male,81000,629.2121,No,Yes,West,CO,NA
6473,1992,Other,192000,624.50354,No,Yes,West,MT,NA
6474,1995,Female,97000,636.4826,No,Yes,West,CO,NA
6475,1973,Female,91000,715.8876,Yes,No,Northeast,RI,NA
6476,1998,Male,126000,678.9636,No,Yes,Northeast,NY,NA
6477,1997,Male,89000,609.7562,No,Yes,West,AK,NA
6478,1975,Male,196000,634.4032,No,No,Northeast,CT,NA
6479,1974,Male,178000,648.74084,No,Yes,Midwest,OH,NA
6480,1997,Female,40000,620.40765,No,Yes,Midwest,MO,NA
6481,1998,Male,43000,591.09863,No,Yes,West,ID,NA
6482,1968,Female,159000,677.8169,No,Yes,Northeast,NY,NA
6483,1972,Other,180000,636.91516,Yes,Yes,West,ID,NA
6484,1975,Female,96000,691.3292,No,No,Northeast,RI,5
6485,1971,Male,155000,800.78674,Yes,Yes,Northeast,ME,NA
6486,1978,Female,148000,686.64246,Yes,Yes,Northeast,NJ,NA
6487,1978,Female,131000,631.1837,Yes,No,West,NM,NA
6488,1991,Male,191000,561.0131,No,Yes,Northeast,CT,5
6489,1973,Female,183000,713.8513,Yes,Yes,Northeast,PA,NA
6490,1975,Other,242000,766.56757,Yes,Yes,Northeast,NJ,2
6491,1962,Male,225000,655.2976,Yes,Yes,West,NV,NA
6492,1997,Female,57000,620.1491,Yes,Yes,West,WA,NA
6493,1995,Male,93000,611.0596,Yes,Yes,Northeast,CT,5
6494,1989,Female,44000,797.29645,No,Yes,Northeast,NH,5
6495,1968,Female,203000,729.373,Yes,Yes,West,WY,NA
6496,1990,Other,52000,636.7145,No,Yes,Midwest,MN,NA
6497,1969,Female,56000,677.0049,Yes,No,South,DE,NA
6498,1990,Female,41000,644.90796,No,Yes,West,WY,NA
6499,1970,Female,257000,584.2562,No,Yes,West,CO,5
6500,1973,Male,179000,674.6128,Yes,Yes,Northeast,VT,5
6501,1981,Male,128000,720.5282,No,Yes,Northeast,MA,NA
6502,1955,Male,150000,759.9894,Yes,No,Midwest,OH,NA
6503,1997,Female,348000,599.40784,No,Yes,Northeast,RI,NA
6504,1968,Female,143000,726.0999,Yes,Yes,Northeast,NY,2
6505,1978,Male,89000,601.09467,No,No,Northeast,NH,NA
6506,1997,Female,253000,566.8314,Yes,Yes,Midwest,NE,1
6507,1983,Male,68000,614.9508,No,No,Northeast,NH,5
6508,1979,Female,121000,520.5291,No,No,South,OK,NA
6509,1986,Male,19000,668.0985,No,Yes,West,AZ,NA
6510,1956,Male,82000,694.9023,Yes,Yes,Midwest,IN,NA
6511,1990,Female,188000,613.5711,Yes,No,Northeast,VT,NA
6512,1973,Male,72000,719.9306,Yes,No,Northeast,NJ,4
6513,1992,Male,22000,649.9715,No,No,South,TX,5
6514,1978,Female,114000,701.9393,No,No,West,HI,4
6515,1998,Male,49000,542.3846,No,Yes,Northeast,ME,NA
6516,1998,Male,54000,605.85583,Yes,Yes,West,AK,NA
6517,1987,Female,42000,684.5702,No,No,South,TN,NA
6518,1986,Male,229000,711.74225,Yes,Yes,West,WA,NA
6519,1973,Female,147000,688.1068,No,No,Northeast,CT,NA
6520,1978,Female,236000,728.54205,No,Yes,West,NV,5
6521,1971,Female,218000,656.5242,Yes,Yes,Northeast,NY,NA
6522,1997,Male,19000,589.8598,No,No,Midwest,MI,5
6523,1996,Female,108000,563.74097,Yes,Yes,West,WY,NA
6524,1983,Female,156000,716.081,No,Yes,West,CA,NA
6525,1979,Female,60000,695.307,No,Yes,Midwest,IA,NA
6526,1978,Female,281000,633.5715,Yes,Yes,West,WY,3
6527,1992,Female,36000,626.2262,Yes,No,South,AR,NA
6528,1991,Female,26000,523.73975,No,No,South,MS,NA
6529,1982,Female,47000,721.2398,Yes,Yes,West,OR,NA
6530,1994,Other,63000,591.54004,No,No,West,CA,NA
6531,1970,Female,185000,730.4861,Yes,Yes,Northeast,NY,NA
6532,1972,Female,150000,762.3898,Yes,Yes,West,CA,NA
6533,1967,Other,95000,695.833,No,Yes,Midwest,IA,NA
6534,1989,Male,21000,625.7328,No,Yes,Midwest,NE,NA
6535,1977,Female,183000,664.75116,No,Yes,Northeast,NH,5
6536,1977,Male,248000,721.73157,Yes,Yes,Northeast,VT,NA
6537,1980,Male,178000,630.80945,Yes,Yes,Midwest,MN,NA
6538,1968,Male,57000,651.94543,Yes,No,South,WV,NA
6539,1999,Female,97000,526.21533,Yes,Yes,West,UT,5
6540,1954,Female,141000,805.3368,Yes,Yes,Northeast,MA,5
6541,1998,Female,105000,571.30115,Yes,Yes,Northeast,MA,NA
6542,1998,Male,75000,505.95306,Yes,No,West,OR,NA
6543,1985,Other,63000,620.1857,Yes,Yes,Northeast,RI,NA
6544,1980,Other,181000,768.90643,No,Yes,West,WY,NA
6545,1981,Female,203000,618.64636,No,Yes,Northeast,PA,NA
6546,1982,Female,105000,633.55145,No,Yes,Northeast,NJ,NA
6547,1957,Female,163000,761.27856,Yes,No,Northeast,ME,NA
6548,1973,Female,201000,669.4324,No,Yes,Midwest,OH,NA
6549,1974,Female,95000,683.5082,Yes,Yes,West,AK,NA
6550,1997,Female,39000,664.0677,Yes,No,Midwest,IN,NA
6551,1982,Other,123000,618.8466,No,No,South,AR,NA
6552,1974,Female,198000,743.22876,Yes,No,Midwest,MN,3
6553,1990,Female,105000,698.684,No,Yes,West,NV,4
6554,1986,Female,75000,728.3282,No,No,West,CA,5
6555,1973,Male,114000,761.1197,Yes,No,West,NV,NA
6556,1998,Male,62000,607.503,Yes,No,West,HI,NA
6557,1968,Male,115000,638.68665,Yes,No,West,CA,NA
6558,1993,Male,55000,684.0642,Yes,No,West,WY,NA
6559,1974,Female,71000,654.85095,Yes,Yes,Northeast,RI,4
6560,1986,Male,198000,656.2622,No,Yes,West,NV,5
6561,1997,Male,142000,550.7601,No,Yes,Northeast,ME,NA
6562,1969,Female,159000,663.4759,No,Yes,Midwest,OH,NA
6563,1986,Male,44000,673.60986,No,Yes,Midwest,SD,NA
6564,1968,Female,165000,749.8126,Yes,Yes,Northeast,VT,NA
6565,1994,Female,47000,520.2021,Yes,No,Midwest,ND,4
6566,1989,Male,192000,678.32794,No,Yes,Northeast,CT,5
6567,1994,Male,195000,570.5781,No,Yes,South,GA,NA
6568,1974,Male,113000,793.1593,Yes,No,South,TN,NA
6569,1974,Female,157000,781.25366,Yes,No,West,CO,NA
6570,1989,Male,37000,573.3967,Yes,No,South,NC,NA
6571,1984,Male,42000,642.2432,Yes,No,South,WV,NA
6572,1989,Male,177000,656.9395,No,Yes,West,CA,NA
6573,1986,Female,161000,660.0719,No,Yes,West,AZ,NA
6574,1972,Other,115000,601.2861,No,No,Northeast,CT,NA
6575,1997,Male,83000,658.51154,No,Yes,West,AZ,NA
6576,1982,Male,243000,702.8306,No,Yes,Northeast,NY,NA
6577,1970,Other,195000,590.77875,Yes,Yes,West,CO,5
6578,1973,Female,108000,724.2779,Yes,No,Northeast,NJ,2
6579,1981,Male,43000,750.74567,No,Yes,West,CA,5
6580,1991,Other,55000,687.19855,No,No,West,CO,NA
6581,1988,Other,209000,692.15594,No,Yes,Northeast,CT,NA
6582,1979,Female,157000,600.0187,No,Yes,West,MT,NA
6583,1969,Male,179000,744.8911,Yes,Yes,West,AZ,5
6584,1994,Other,141000,552.402,No,Yes,Midwest,MO,NA
6585,1976,Male,119000,735.0726,Yes,No,South,TN,4
6586,1977,Other,169000,700.1771,Yes,Yes,West,AK,NA
6587,1978,Male,199000,771.4222,No,Yes,Northeast,NY,4
6588,1993,Other,26000,501.39334,No,Yes,West,AK,NA
6589,1987,Male,167000,624.81696,No,Yes,West,WY,NA
6590,1966,Male,119000,741.3666,Yes,No,Northeast,MA,NA
6591,1972,Male,189000,735.44147,Yes,Yes,Midwest,IA,NA
6592,1985,Female,236000,567.3762,No,Yes,West,CO,5
6593,1996,Other,41000,594.6376,No,Yes,Northeast,CT,NA
6594,1983,Male,110000,699.8503,Yes,Yes,Midwest,NE,5
6595,1986,Male,67000,624.4127,No,Yes,West,CA,4
6596,1998,Female,48000,560.82074,No,No,Northeast,NY,NA
6597,1986,Female,57000,602.8913,No,No,Northeast,NY,NA
6598,1972,Male,99000,770.7968,Yes,No,West,MT,NA
6599,1981,Male,44000,701.8793,Yes,Yes,Northeast,NH,NA
6600,1984,Male,175000,659.2852,No,Yes,Northeast,NJ,NA
6601,1966,Male,133000,714.75574,Yes,No,South,DE,NA
6602,1991,Female,48000,765.7073,No,Yes,West,WY,NA
6603,1972,Male,174000,616.36273,No,Yes,Northeast,NY,NA
6604,1988,Male,52000,656.3765,No,No,Midwest,IN,NA
6605,1998,Female,167000,538.83417,Yes,Yes,West,ID,NA
6606,1971,Male,137000,624.0279,Yes,No,South,SC,5
6607,1973,Male,150000,641.68756,Yes,No,West,WA,NA
6608,1992,Other,106000,621.5966,No,Yes,Northeast,NY,NA
6609,1996,Female,178000,712.6684,No,No,South,DC,NA
6610,1974,Female,69000,707.43933,Yes,Yes,West,ID,4
6611,1992,Male,194000,714.98755,No,Yes,West,CA,NA
6612,1964,Male,232000,722.9595,Yes,Yes,West,NM,NA
6613,1964,Female,92000,733.69165,Yes,Yes,West,ID,5
6614,1967,Male,237000,756.8119,Yes,Yes,Northeast,NY,NA
6615,1970,Female,75000,714.51294,Yes,Yes,Midwest,IN,NA
6616,1992,Male,151000,786.0763,Yes,Yes,Northeast,PA,NA
6617,1997,Male,117000,566.0481,No,Yes,Northeast,PA,5
6618,1963,Male,192000,706.71027,No,Yes,Northeast,PA,NA
6619,1986,Female,77000,487.47604,No,Yes,West,NV,NA
6620,1985,Male,122000,745.9842,No,No,West,WA,5
6621,1985,Male,75000,699.5024,Yes,Yes,West,UT,5
6622,1997,Other,111000,698.5187,Yes,Yes,West,AZ,NA
6623,1980,Female,140000,585.937,Yes,No,Northeast,ME,NA
6624,1975,Male,105000,633.3139,Yes,Yes,West,HI,NA
6625,1993,Female,172000,593.42737,No,Yes,Midwest,WI,4
6626,1972,Male,155000,750.5416,Yes,Yes,Midwest,IL,NA
6627,1982,Male,192000,629.16766,No,Yes,West,MT,4
6628,1971,Male,102000,799.82776,Yes,Yes,West,ID,NA
6629,1974,Female,93000,693.5171,Yes,No,Northeast,RI,NA
6630,1982,Female,66000,536.4456,No,Yes,Northeast,ME,4
6631,1993,Male,160000,640.14,No,Yes,West,OR,NA
6632,1996,Male,125000,663.54803,No,No,Northeast,NJ,NA
6633,1982,Female,38000,744.46063,No,Yes,Northeast,VT,5
6634,1980,Female,174000,555.1026,No,Yes,West,OR,NA
6635,1979,Female,139000,614.164,No,Yes,West,OR,NA
6636,1999,Female,110000,506.31152,No,No,South,AL,NA
6637,1988,Female,67000,678.62634,No,Yes,West,OR,NA
